beneficiary_id,receiver_account,receiver_name,bank_name,country,risk_rating,fraud_link_count,sanction_match_flag,created_at
BENE_14cc74986b0e42e5aa8c22cd1483fdb5,GB47PIYK41439517463729,Carol Jones,Lowery Ltd Bank,Algeria,Low,0,False,2025-05-19 22:06:24.356354
BENE_9a50e350551745c39c15c795689d48b1,GB34UCML82610566283073,Shirley Fleming,Black LLC Bank,Bahamas,Low,1,False,2023-09-15 22:06:24.356354
BENE_c7aa3787d8784287a4b3cd9d381f173a,GB83BNCR25282252821518,Jacob Baker,Dorsey Inc Bank,Philippines,Low,0,False,2023-09-13 22:06:24.357353
BENE_988e76ca039e4ce29e9ac454b971c4aa,GB17ZEHR59314840759034,Whitney Green,Maxwell-Hamilton Bank,Georgia,Low,0,False,2025-04-08 22:06:24.357353
BENE_f2ddfc56016d400a882b78fdaefb7e67,GB34JRUS87901714385971,Christopher Barnett,Ritter-Keller Bank,Tuvalu,Low,1,False,2024-06-27 22:06:24.357353
BENE_3cd99717e1ff48f58f3fca8785d7efa6,GB24RDEA43198099375885,Elizabeth Bowman,Taylor-Ellison Bank,Peru,Low,0,False,2025-11-30 22:06:24.358320
BENE_2ed763ef44ef46ba8365f4e028c00ee4,GB81GZMD80242990372321,Sherry Pham,Lewis Inc Bank,Palau,Low,0,False,2024-07-06 22:06:24.358320
BENE_4017caab1d284b66a8099b99bdf788b2,GB59SSLL26525508727394,Nancy Lee,Reyes PLC Bank,Uruguay,Low,0,False,2024-08-12 22:06:24.358320
BENE_505329be4d5545078f11afd3426b6a94,GB02ECFY29225755521597,Jocelyn Harris,"Decker, Hawkins and Edwards Bank",Sudan,Low,0,False,2023-11-24 22:06:24.358320
BENE_f4bf43927ec2446eba5af60fcb0af5fd,GB69OTMT41139393813802,James Gonzales,Smith Ltd Bank,Iran,Low,0,False,2024-09-08 22:06:24.359320
BENE_26cd59234db24c15a1d2076ed1630ecf,GB31GEYY00535149842289,Kenneth Walter,Wilson PLC Bank,Slovenia,Low,0,False,2024-03-16 22:06:24.359320
BENE_43b0de06b8e94d728e5ad1e17b000a99,GB11PYSB78347364625769,Michael Clarke,Sutton and Sons Bank,Antarctica (the territory South of 60 deg S),Low,0,False,2024-08-22 22:06:24.359320
BENE_cce6031cba804676a3d674bac9a8712f,GB17FUFI65268132469748,Joshua Gonzales,Costa-Lara Bank,Azerbaijan,Low,0,False,2024-06-03 22:06:24.359320
BENE_1e03d73a587b4467951eafe9728c212e,GB54HRIS70025926757313,Sara King,"Hall, Carter and Hanson Bank",Madagascar,Low,0,False,2024-03-08 22:06:24.360354
BENE_e5d3e7f1b8764a9f8fc9d22890faeda2,GB38EHXW36193681454912,Jeffrey Miller,Hill and Sons Bank,Guatemala,High,1,False,2024-12-22 22:06:24.360354
BENE_2a636827e0f8443a8212f77191def9ae,GB03CUFF75134534048226,Jerry Molina,Neal LLC Bank,Iran,High,1,False,2025-09-08 22:06:24.360354
BENE_8b4a402b95aa40d297ee816ec3421547,GB50FXWR43732157162169,Ms. Michelle Foster DVM,"Vaughn, Hall and Bruce Bank",Turkey,Low,0,False,2025-10-09 22:06:24.360354
BENE_39c5207a70c94a28ac2b8642095ea7e2,GB64IWWZ31703466520296,Rebecca Williams,"Davis, Lawrence and Norris Bank",Venezuela,High,0,False,2025-03-09 22:06:24.360354
BENE_764e9f08433d4ae38f4f364f4ecbc463,GB47WZZH91304311229185,John Dawson,Simmons-Ryan Bank,Cape Verde,Medium,1,False,2024-03-17 22:06:24.360354
BENE_bb8ecb296d89452f8bb268a94aab6f99,GB49KXVH77718316407448,Ryan Howard,Singh-Dawson Bank,British Indian Ocean Territory (Chagos Archipelago),High,0,False,2023-09-21 22:06:24.361896
BENE_cb71ed354ac14872aec9a2bb75816255,GB94CUEN80613365507516,Abigail Wang,"Mejia, Brown and Carter Bank",Uruguay,Low,0,False,2023-11-04 22:06:24.362456
BENE_37771d29d27a4a60b9eaf206246266cb,GB53QGEL70236923859916,Charles Robinson,Hernandez-Cain Bank,Christmas Island,Low,0,False,2025-03-09 22:06:24.362456
BENE_da1b6097533d4395a5105bb142cc9027,GB34OXLM29272111314480,Lauren Morgan,Garner-Morales Bank,Uruguay,Low,0,False,2026-02-21 22:06:24.362456
BENE_6eedb920f9be4895b4db0fd3582da251,GB92EDDH48339461912898,Justin Jones,"Jones, Beck and Bradley Bank",Wallis and Futuna,High,1,False,2025-08-06 22:06:24.362456
BENE_fcb874314e6f4fae83389ca9bd417023,GB29CFAB03389320608752,Emily Estrada,Perez LLC Bank,Maldives,Medium,0,False,2025-11-25 22:06:24.363498
BENE_cb05292810644960bdbfcc4c2bc44843,GB46SYQV14665481975993,Casey Conley,"Morris, Moses and Griffith Bank",Belarus,Low,0,False,2025-10-09 22:06:24.363498
BENE_bce2404fc5b4480a8d836e7c10877271,GB31MDKY11225105585878,Jessica Robertson,Walker and Sons Bank,Uruguay,Low,1,False,2025-01-08 22:06:24.363498
BENE_04c1fa05332541a395dce7430dc91297,GB93WVOL21997384131975,Adriana Kerr,Williamson Inc Bank,Haiti,Medium,0,False,2024-01-16 22:06:24.363498
BENE_3bd9b2992d614212aa927c79ccc77e9a,GB71DQCZ78895300814636,Joshua Burgess,Rogers-Munoz Bank,Anguilla,High,1,False,2024-12-19 22:06:24.364498
BENE_9c31bb481362459c9b59096aeb79a3e1,GB21GHQX93633344385438,John Turner,"Wright, Spencer and Werner Bank",Israel,Low,1,False,2024-10-27 22:06:24.364498
BENE_34163be848de4abba1e2aa3358633d8c,GB88LNLN25434000682405,Sandra Hernandez,"Davis, Cooper and Bryan Bank",Cote d'Ivoire,Low,0,False,2025-01-07 22:06:24.364498
BENE_6ac547f83c414121ae6b98501f7ace83,GB67BMEO52440079799121,Vanessa Williams,Harris-Moore Bank,Saint Pierre and Miquelon,High,0,False,2026-02-04 22:06:24.365496
BENE_720cf0c034a249caba9307a9573e624d,GB84FUJJ62627748435091,Billy Dean,Branch Group Bank,Jamaica,High,0,False,2024-11-16 22:06:24.365496
BENE_0b8fd9088a6145939b50ea2287db0172,GB54ARNQ06793289136830,Ashley Brown,Wall-Smith Bank,Benin,Low,0,False,2025-08-25 22:06:24.365496
BENE_f5f08c7975884349a3de430edbcfb81c,GB29NWNR56220820985579,Justin Hess,Wang-Wagner Bank,Northern Mariana Islands,High,1,False,2024-09-20 22:06:24.365496
BENE_558d5f80196d4ef48dde313e365c01ea,GB09LNOF29249789952480,Kristy Henderson,Martinez Inc Bank,Equatorial Guinea,Low,0,False,2024-11-28 22:06:24.366462
BENE_44701e43271849838760f53018562118,GB98YZAF36615400760131,Gina Trujillo,Evans Ltd Bank,Monaco,Low,1,False,2023-11-16 22:06:24.366462
BENE_61a165978d694d82b2c2404fcadd8db8,GB55RGPK82976022940583,Sandra Bryant,Wilson and Sons Bank,Croatia,Low,0,False,2024-11-12 22:06:24.366462
BENE_1f79b946b3cc45a7af5d07deef0c9304,GB40XKJL69651201633935,Elizabeth Hopkins,"Holmes, Lopez and King Bank",Zambia,Low,0,False,2024-07-30 22:06:24.366462
BENE_28590285dd05435eae61fdf39fe2b620,GB69YUWC26917410745005,Todd Underwood,Dennis Ltd Bank,Portugal,Low,0,False,2025-03-17 22:06:24.367501
BENE_6cd58719e45c4f45856fefb46170bb79,GB19ERKW70442170851845,Ms. Maria Gordon,Powell LLC Bank,Spain,High,1,False,2025-09-27 22:06:24.367501
BENE_9d5aadfae8a94015be23a687fcb1c4d3,GB64XWGY01452244142551,Alexis Yates,Perez-Johns Bank,Bahamas,High,1,False,2025-05-02 22:06:24.367501
BENE_9aac2a05fa704d1cbd55fe32bb0769d5,GB12NZWO66660059468931,Ryan Robinson,"Turner, Fox and Nelson Bank",Guernsey,Low,0,False,2024-02-01 22:06:24.368504
BENE_f0ef1723dccb4b8f834e9f166819341e,GB69TMCP72620741230424,Patrick Campbell,"Ellis, Griffin and Jones Bank",Belgium,Medium,0,False,2025-12-17 22:06:24.368504
BENE_f8d72dc11e734eb2846c523264e84f7c,GB96TWRO07821021088148,Barbara Bates,"Oconnell, Powers and Carpenter Bank",Wallis and Futuna,Medium,0,False,2023-12-31 22:06:24.368504
BENE_21761a02b748449c9f95540569db644a,GB06DXHP74430052029226,Kimberly Jackson,Goodwin-Rojas Bank,Kiribati,High,0,False,2024-10-23 22:06:24.368504
BENE_8dc0e21de27f40b1aac47ff8f766af2f,GB61ECQP32138267153552,Ashley Gray,"Grimes, Lee and Pearson Bank",Montserrat,Low,0,False,2023-11-10 22:06:24.368504
BENE_26d82ba6f5c04d448fa94c8d6fcf1bde,GB15VRXC44185242882692,Robert Hester,"Saunders, Williams and Perez Bank",Ghana,Medium,1,False,2025-03-07 22:06:24.370045
BENE_4c1ea9236f4942d6a3ac46f54db73061,GB53CILL40512923919081,Larry Lewis,"Gonzales, Hanson and Brady Bank",French Southern Territories,High,0,False,2024-05-07 22:06:24.370584
BENE_d7b5443373ae419baaaa3ff2afe91e41,GB88BWIQ86476957295278,Amanda Gonzalez,Johnston Inc Bank,Israel,Medium,1,False,2026-01-20 22:06:24.370584
BENE_1fe7a6165ee84d57ac56f58d828e791b,GB87NFMR48250725084985,Joshua Bowman,Davis-Ferrell Bank,Uruguay,Medium,0,False,2026-02-25 22:06:24.370584
BENE_a3f680f2eaad49d1a799d530a584ae75,GB19CYOO07481720709120,Sharon Wilkins,Brown Inc Bank,Samoa,Low,0,False,2025-05-29 22:06:24.370584
BENE_d4d9825bb562459aab1ad55b39c71807,GB53KZQP47033500297896,Shannon Newton,"Anderson, Blackburn and Stephenson Bank",Martinique,Low,1,False,2024-08-04 22:06:24.370584
BENE_f59a33f460064fc2be9edef268b31b9b,GB14HQDR39733636315441,Sherri Lopez,Johnson PLC Bank,India,High,0,False,2024-05-16 22:06:24.370584
BENE_318e2b562dca409698a60feb833b83fd,GB21INLD09920220255878,Jaime Ward,Graves-Johnson Bank,Cayman Islands,Low,0,False,2024-05-13 22:06:24.372136
BENE_0d61b65f4e7e462eb810bb3eea472050,GB19VXFV44967268772067,"Curry, Carroll and Roberts",Hernandez-Murphy Bank,Falkland Islands (Malvinas),Critical,2,True,2025-10-26 22:06:24.372136
BENE_73e270e4ddcb47aba188df3dd22de57e,GB18IPYN84288028957213,Joshua George,Hernandez-Taylor Bank,Cayman Islands,Low,0,False,2024-05-22 22:06:24.372706
BENE_b39b0a18f73e483cbbc2bf1e377a2614,GB23ITLT14143633778533,Ayala-Mullins,Adams Group Bank,Benin,Critical,8,True,2024-05-30 22:06:24.372706
BENE_0e00297330e94e28ad05af64826cb265,GB61BCAI36952115889708,Eric Lewis,"Dickson, Smith and Hamilton Bank",Mexico,Medium,0,False,2024-07-24 22:06:24.372706
BENE_bad5d197121345239c766c3ce511bf4e,GB72NGYM25166006429273,Karen Sanchez,Anderson Group Bank,Yemen,Low,1,False,2024-04-23 22:06:24.372706
BENE_f7a3e1cec5a647c2ab634534e7e50489,GB11FAVO69529009019343,John Meadows,Walsh-James Bank,Equatorial Guinea,Medium,0,False,2025-08-28 22:06:24.372706
BENE_c1dd7b4fde6843518368191238c249bc,GB75OGUS44704483807362,Christopher Rhodes,Levy PLC Bank,Madagascar,Low,1,False,2024-06-20 22:06:24.372706
BENE_a3d3ae6123d649b69632cdf5bab4090f,GB69PIWG29862120830370,Sharon Campbell,Clayton Ltd Bank,Gabon,Low,0,False,2025-02-01 22:06:24.372706
BENE_2b1d7fc37fd24008a1481f552860c7ad,GB20GYHE84222162910410,Michael Miles,Robinson Ltd Bank,Estonia,Low,0,False,2023-12-21 22:06:24.374347
BENE_4cb061c406454d8fa474efa82a79a229,GB15RWBR73053829032799,Courtney Gomez,Blair-Mcdaniel Bank,Romania,Low,0,False,2025-10-13 22:06:24.374347
BENE_513196b526a744f083fa9b6443d3fa2b,GB21OGGW36592398182180,Caroline Russell,"Stevens, Davis and Eaton Bank",Singapore,Low,1,False,2024-05-04 22:06:24.374347
BENE_8ae835062e4045ccb09fda3ce6bb6741,GB03ZRIZ87205724708276,Amy Adams,"Hodges, Coleman and Stevenson Bank",Haiti,Low,0,False,2024-03-13 22:06:24.374347
BENE_e7d08c745e38488e966e055022672dfd,GB27XRUB91763555894796,Elizabeth Sanchez,Mitchell-Rodriguez Bank,Russian Federation,High,0,False,2025-06-30 22:06:24.374347
BENE_ca6ee352d50649898c8944773afb3a73,GB45ZXYN08770298918503,Jonathan Jones,Ross Group Bank,Cameroon,Medium,0,False,2024-03-17 22:06:24.375871
BENE_0fc386abd20247598cd79b250f904e8f,GB85DLBA28057312850182,April Jones,"Hill, Flowers and Miller Bank",Lesotho,High,0,False,2023-11-26 22:06:24.375871
BENE_d3b8e8bd36d341f582f375e560171051,GB12JEJI20570237562010,Ashley Webb,Copeland LLC Bank,Solomon Islands,Medium,0,False,2025-01-25 22:06:24.376446
BENE_0ecf090ff29146f29c985d4352e94e69,GB25TCYN55164434749415,Danny Crawford,Kennedy-Stout Bank,Madagascar,Medium,1,False,2024-04-06 22:06:24.376446
BENE_fdc4751a41624f09b8368a7bfcc81d0b,GB24HHFL32037248841469,Christopher Gibson,Long-Taylor Bank,Swaziland,High,0,False,2026-01-10 22:06:24.376446
BENE_e33913c8ac4f4d60af35c36f5ac543de,GB92ZERS43820328243435,Melissa Ross,"Garcia, Murphy and Martinez Bank",Yemen,High,0,False,2025-02-24 22:06:24.376446
BENE_8de67323f7794f0687c7411276e3face,GB50HTSM72446004045899,Laura Hernandez,"Perry, Gibson and Munoz Bank",Christmas Island,Medium,0,False,2025-07-20 22:06:24.377488
BENE_14d596cd255349c2a27269c13e396363,GB36OITA15062161175163,Ryan Davies,Hampton Group Bank,Dominica,Low,0,False,2025-02-05 22:06:24.377488
BENE_14aa3e1b51d5464ba629cf2b2f663dac,GB71YHNI20736385669784,Stephen Thomas,"Mason, Gutierrez and Smith Bank",Guatemala,High,0,False,2023-09-19 22:06:24.377488
BENE_a5ffc0d0b6be44e18c7aa21f08f620d7,GB74MQVA59696962117251,Gerald Miller,Kennedy-Torres Bank,Malawi,Medium,0,False,2023-12-17 22:06:24.378488
BENE_8400d9428a8342a5a56f409c832f021e,GB03XIZA11630823451343,Dwayne West,Miller LLC Bank,Vietnam,Low,0,False,2024-04-30 22:06:24.378488
BENE_940cf406b0ae4deb9a34f42937cc0203,GB12RAZY59107023785443,Alexander Wagner,"Gonzales, Peterson and Martin Bank",Bosnia and Herzegovina,High,0,False,2023-10-08 22:06:24.378488
BENE_f9d219f6d9e446179f241b9151ee4e36,GB03VCAH88900219775998,Sean Beck,Lyons and Sons Bank,Namibia,High,0,False,2024-12-12 22:06:24.378488
BENE_53cc86eb26494171952902cb58be6794,GB36QEKF96446418577839,Danielle Williams,Pratt LLC Bank,Brazil,Medium,0,False,2025-06-28 22:06:24.379485
BENE_faebe440e3274c1885a7677ebd67c583,GB43IWPB42257881502121,Linda Wilson,"Robles, Acosta and Smith Bank",Sweden,High,1,False,2025-02-21 22:06:24.379485
BENE_d696522ebaa34026bdd26be84889054a,GB33SMUO53447561953172,Angela Wu,Reyes Ltd Bank,Vanuatu,Low,0,False,2025-06-25 22:06:24.379485
BENE_2386528e4b8147a582d3cf4298b61165,GB22WHQS20392836814048,Miranda Hill,Williamson and Sons Bank,Guam,High,0,False,2024-04-28 22:06:24.379485
BENE_7e2cae417c3f4723aae9fd0445c83ba2,GB87GZRK75975276348678,Kayla Hall,Walker and Sons Bank,Argentina,Medium,0,False,2025-06-25 22:06:24.380453
BENE_e230f548942349b09f971b5588b568f8,GB28PLXE71130379154391,John Friedman,Cook PLC Bank,Gambia,High,0,False,2023-09-26 22:06:24.380453
BENE_8cac918a217146cb8eba8aba3c7bae5b,GB16CNCV34560317137602,Kimberly Carter,Garcia Ltd Bank,Bouvet Island (Bouvetoya),Medium,0,False,2024-01-10 22:06:24.380453
BENE_53b7282a81164f63825c153695ca9ba7,GB89NJVG33849955378310,Alicia Cruz,"Mathews, Martinez and Mcintyre Bank",Norway,Medium,0,False,2023-12-04 22:06:24.380453
BENE_15b881ba325f4ddc9daae0115fa98228,GB12DXRM56352046233064,Natalie Fuller,Thomas Group Bank,Guinea,Low,0,False,2024-09-03 22:06:24.380453
BENE_c4d841ac530945399a77f6a74a12222d,GB59GPKU79288862345575,Pamela Turner,"Schaefer, Davis and Wells Bank",French Southern Territories,High,0,False,2024-02-10 22:06:24.380453
BENE_cb3fe87806454024ad5a16f9b891e778,GB15DGSB00774802818355,Jessica Swanson,Smith Ltd Bank,United Arab Emirates,Low,1,False,2025-08-12 22:06:24.381992
BENE_3d947847aee643eb8ca2e2a89209d59f,GB67EFYF40463147543671,Charles Bean,"Miller, Henry and Kim Bank",Swaziland,Low,0,False,2024-03-18 22:06:24.381992
BENE_4f50680973964b44bf5705ef25ba9c9a,GB67MBTA88987429584185,Willie Atkinson,Arnold-Goodman Bank,Azerbaijan,Low,1,False,2025-10-07 22:06:24.382549
BENE_c5374ddc3bc74ba5897278416211db7b,GB94PDBM12524178450439,Katie Miller,Burgess-Jones Bank,Georgia,Medium,0,False,2024-05-20 22:06:24.382549
BENE_53d2be6ff9ef415d9b49b2efb369dd46,GB97PZVH24442850959661,Taylor Martinez,Snow-Salazar Bank,Japan,Medium,0,False,2025-06-27 22:06:24.382549
BENE_354d8a0e9d9743b9a109c7384352a173,GB89QIIW61060526206985,Douglas Bryant,Stanton Ltd Bank,Chad,Low,0,False,2024-12-25 22:06:24.382549
BENE_68cba248f87c4a3abccc005657e19f82,GB82GYOA58173132360821,Jessica Mitchell,Li Inc Bank,Togo,Medium,0,False,2025-03-04 22:06:24.382549
BENE_6cb5308a8d954a9e82063dd55d9062bb,GB34JCMO88638121982016,Bonnie Smith,"Allen, Kent and Ortega Bank",Luxembourg,Low,0,False,2025-04-28 22:06:24.384107
BENE_016edd1bf8ee4985851f2a9e83298172,GB76YHKV63790529687701,Marc Martin,May-Curtis Bank,Yemen,Low,0,False,2024-08-03 22:06:24.384107
BENE_0f5288cbe9e248a099f29f805b368b9f,GB26NWXE07174563788396,Michael Cardenas,Reyes-Diaz Bank,El Salvador,Low,0,False,2025-07-12 22:06:24.384647
BENE_2e01f0bedac945d8991e6fd13d32c0ed,GB07VPTV09339319004369,Elaine Vaughn,Arellano-Peterson Bank,Norway,Low,1,False,2024-06-29 22:06:24.384647
BENE_d4e9c353751f42dabfe7d42644e7af4b,GB12ACYX96966485256733,Mark Leach,"Jones, Jacobs and Chaney Bank",Lao People's Democratic Republic,Low,0,False,2024-01-23 22:06:24.384647
BENE_757b49588e9c47d48eecbb55b21f5c1a,GB69JWKV99762529201836,Mario Bradley,Woods and Sons Bank,Seychelles,Medium,0,False,2025-12-11 22:06:24.384647
BENE_e69f9490b11a4e00b241285e5952ae11,GB28LOJE55902483023335,Cody Snyder,Hughes PLC Bank,Palau,Low,0,False,2025-10-07 22:06:24.385688
BENE_a853fb5be6fe4c2aa154166c1068d452,GB57KUHI24455127486191,Brenda Mccormick,Koch-Velasquez Bank,Poland,Medium,0,False,2025-05-24 22:06:24.385688
BENE_568365f95f724e1391915101d5f468bb,GB70ICBG60031548414548,David Dominguez,Weaver Ltd Bank,Iran,Low,1,False,2025-02-28 22:06:24.386262
BENE_ca24272fa44c4333b50b5becc9402cfb,GB81LDOM98485708707579,Nicole Bruce,Crawford Inc Bank,Wallis and Futuna,High,0,False,2025-09-30 22:06:24.386262
BENE_f3da48905c664dcbbb1e50121e2a1ee7,GB06SPMA85092636633468,Joshua Evans,"Doyle, Buck and Clark Bank",Andorra,High,0,False,2023-11-27 22:06:24.386262
BENE_3a7589ff1d5940378fd517f570a0c46e,GB18LEGL65475978488436,Stacie Parker,"Kennedy, Noble and Pugh Bank",Samoa,Low,0,False,2024-09-11 22:06:24.386262
BENE_c35cf85c6e694620939b1f8fd2beaff4,GB39MRSE54292577341094,Jennifer Herrera,Watson-Walter Bank,Lesotho,Low,0,False,2024-08-11 22:06:24.387302
BENE_db352e747dfe46218d807ce3d3d3d01f,GB25UPIS77356681780399,Darrell Brown,"Collier, Carroll and Mills Bank",Bouvet Island (Bouvetoya),Medium,0,False,2025-05-06 22:06:24.387302
BENE_6a3a10e632f341ec9eda3d87bdbac121,GB71RWAJ16410148444993,Felicia Kirk,Patel Ltd Bank,Saint Helena,Low,0,False,2024-05-23 22:06:24.387302
BENE_660715de395a4af2b99cee3ab8c2900b,GB62DTDW46566747179607,Joshua Brown,Peterson Inc Bank,Cameroon,Low,0,False,2024-07-11 22:06:24.388269
BENE_c32914e45e9e4423889b6e44a2e466a9,GB33EKSO36687555671092,Justin Brown,Perez-Taylor Bank,Cote d'Ivoire,Low,0,False,2024-10-29 22:06:24.388269
BENE_25615b59e5924514b686e1cd2521c648,GB88FXID63434577463818,Mark Brown,"Daniel, Lewis and Johnson Bank",French Guiana,Medium,0,False,2023-11-04 22:06:24.388269
BENE_058154789f9e43168c6c9d587ebd9815,GB62IUMK03248182039735,Peter King,Smith-Barker Bank,Kiribati,Low,1,False,2024-03-16 22:06:24.388269
BENE_e916bb0c46ee4992bf19176c6655a1de,GB03LFPW92996503244751,Emily Scott,Sanchez-Smith Bank,Comoros,High,0,False,2024-11-01 22:06:24.389224
BENE_b8fb5d3e0a8b4c9980aefe75fe14025a,GB74RPQJ32235942210808,Alicia Rosario,Brewer PLC Bank,Costa Rica,Low,1,False,2024-11-20 22:06:24.389730
BENE_92d8df0ef50c4b76bed980e8f1e2179e,GB46JDSN21306314205410,Joseph Rojas,Harrell-Villanueva Bank,Christmas Island,High,0,False,2025-01-31 22:06:24.389730
BENE_8ff3dcc9514b4d99a5262339c45af141,GB69ABNR22904699539969,Donald Acevedo,"Smith, Bishop and Mason Bank",Nicaragua,Low,0,False,2024-04-17 22:06:24.389730
BENE_f6f13f35ccc74059a4816aa60c3a6a54,GB24XCCZ34612154209844,Tammy Richardson,Smith-Gallagher Bank,Cambodia,High,0,False,2024-12-23 22:06:24.389730
BENE_ffa4edfe68fc4d049f641eea6a324239,GB97TDWV31825511034998,William Cox,Aguirre-Wilson Bank,Aruba,Low,1,False,2025-06-11 22:06:24.390736
BENE_72bffa38f0964ca39abdc21700e1d883,GB74CMAQ79999680324526,Charles Nunez,"Mills, Guzman and Dennis Bank",Christmas Island,Low,1,False,2026-01-31 22:06:24.390736
BENE_18d01814823043268d863410258d23aa,GB69UFHO73296413565304,Tammy Richardson,Edwards Ltd Bank,French Southern Territories,Low,1,False,2025-01-24 22:06:24.390736
BENE_4f73fcdc37e64b0ab766a15ddc9b3e0e,GB46LYRR61904523656778,Natalie Stevens,Lynch LLC Bank,Botswana,Low,1,False,2024-07-25 22:06:24.390736
BENE_d8842c936ee94febb0f2c1f898ea9fbd,GB63NMHK72099449409492,Dylan Castillo,"Dorsey, Anderson and May Bank",Cyprus,High,0,False,2026-02-09 22:06:24.390736
BENE_bb3e73e9fb314f469331cc3a684c2689,GB10ZCCH76923903490541,James Garcia,Ryan PLC Bank,Taiwan,Low,0,False,2025-12-16 22:06:24.392243
BENE_616be825110b4e299fecf17e5eadaef9,GB23ERAX85855519717739,Cole Taylor,Waller-Miller Bank,Dominica,High,0,False,2025-04-17 22:06:24.392243
BENE_1d7e76cb452140e2aab5473d4a98976f,GB83IWOX72695532845729,David Wilkins,Owen Group Bank,Mozambique,Medium,0,False,2023-11-12 22:06:24.392781
BENE_c5b4beea22b84879a851261ca7543496,GB49SBRM99336855614205,Allison Young,Haas LLC Bank,Fiji,High,1,False,2025-07-11 22:06:24.392781
BENE_eec36627fe20440eadd83c8b5f597f34,GB03QGSH83983505550033,Richard Pacheco,Johnson and Sons Bank,Indonesia,Low,0,False,2024-01-13 22:06:24.392781
BENE_0988722d4db646a79f01e5905a8c2fe2,GB85ISNR55712643015033,Karina Dawson,Walker-Parker Bank,Yemen,Low,0,False,2025-04-20 22:06:24.392781
BENE_1ba4f3fd6e67420f904986b4dcdd7cd5,GB19DTLT87345262210631,Lisa Luna,Sweeney-Hill Bank,Jersey,Low,0,False,2024-05-05 22:06:24.393821
BENE_35c5e2d48ef0466a8193c8401abc6eef,GB81NEMI47687475672696,Jaclyn Hunt,"Holloway, Williams and Short Bank",Lesotho,Low,0,False,2024-06-17 22:06:24.393821
BENE_a495717aa2654c4990f1d13d09eab764,GB60ISXV73781403803197,Robert Caldwell,Daniels-Mitchell Bank,Venezuela,High,0,False,2025-02-19 22:06:24.393821
BENE_c5dc9a6466354620af977c1f405b6626,GB71ZSCH72756461404660,Richard Collier,"Henson, Morgan and Rodriguez Bank",Tunisia,Low,0,False,2023-12-18 22:06:24.394823
BENE_746891f085af49e2a1d22b0db6b22016,GB32ZNDB36977682689553,Bailey Diaz,Hartman Ltd Bank,New Caledonia,Low,0,False,2025-06-13 22:06:24.394823
BENE_0195322b979e4c9a89dec21351e3e560,GB30PCHJ36385649316370,Brittany Myers,Brady-Parker Bank,Djibouti,Medium,0,False,2024-12-04 22:06:24.394823
BENE_71dace47362945e18eaaaf824a7fb5b1,GB93URVC15524069931176,Joshua Harris,"Coleman, Gibbs and Harrington Bank",Guadeloupe,Low,0,False,2025-11-09 22:06:24.394823
BENE_085bafe7d73e4ff994fa174214a21162,GB90QUDL74443138005134,Cody Spencer,Mathews-Potter Bank,United States of America,Medium,0,False,2024-01-25 22:06:24.394823
BENE_69ab6a29cca647eab85e5a9193cd5b23,GB95IPEJ27011713594868,Eric Cohen,Miller-Smith Bank,Tanzania,Medium,0,False,2025-12-04 22:06:24.394823
BENE_2ad168528b0b4268a18a03395cd82f91,GB98XBLI34941035586255,Keith Ward,Willis Group Bank,Norfolk Island,Low,0,False,2025-06-20 22:06:24.396328
BENE_a243d4412ddf47139736d598bba4c42f,GB02YITZ78596390676627,Nathan Miller,Moore and Sons Bank,Honduras,Medium,0,False,2023-12-08 22:06:24.396328
BENE_24833125c7634835954acf94ca03755b,GB92RHGR15512344263008,Michael Brooks,Palmer and Sons Bank,Cape Verde,Low,0,False,2024-04-20 22:06:24.396328
BENE_923c175bceed435c873631c99dbfb742,GB59GAXP50407311863147,Erin Garcia,Cox PLC Bank,Poland,High,1,False,2025-10-31 22:06:24.396328
BENE_5e5c76e8de754d309b73d69cec9b542b,GB46VSAX00237385780280,Richard Graham,White PLC Bank,Antigua and Barbuda,Low,0,False,2026-02-13 22:06:24.397368
BENE_2d12b1c6d8064e59910c32e02574f6e9,GB27MHTR88587378237801,Lisa Rodriguez,"Cruz, Tran and Martinez Bank",Georgia,Low,1,False,2024-06-20 22:06:24.397368
